,tweet_id,date,time,user_name,tweet,loaction
7907,1274348782033858560,2020-06-20,14:30:00,pragnyaprasad,"TikTok is a serious threat on several levels.
#tiktokbaninindia
Credit: #internet #SocialMedia

#BanTikTokInIndia… https://t.co/9ERjWcNVTo",India
7908,1274348460796309504,2020-06-20,14:28:43,guardingindia,China Reiterates Sovereignty Claim On Galwan Valley; Accuses Indian Army Of Crossing LAC #China… https://t.co/WDvKagUGoR,"Delhi, India"
7909,1274346319755141120,2020-06-20,14:20:13,_Country_First,"@RahulGandhi Mr. Rahul Gandhi (Pappu).

You are again on the wrong track.
You raise the points which Indian people… https://t.co/fJm7T7gegS","New Delhi, India"
7910,1274344103153553410,2020-06-20,14:11:25,RagMal108,"Hope you people can understand his wording !!

@RahulGandhi @INCIndia @INCPunjab @capt_amarinder 
#chinaindiaborder… https://t.co/76lOyOoxhY",India
7911,1274334998833790977,2020-06-20,13:35:14,guardingindia,"China's Army May Have New 'Big Guns' Ready to Take on India in a War #chinaindiaborder #IndiaWillPunishChina 
Read… https://t.co/pHefDQEch6","Delhi, India"
7912,1274334591491297280,2020-06-20,13:33:37,ashish_ghanghav,"RT @ABHIca92: Chinnie the Chuooh😹🇨🇳

#CKMKB_Forever #IndiaWillPunishChina 
(Via Google) https://t.co/mLZV6KOmuJ","Maharashtra, India"
7913,1274329856277311488,2020-06-20,13:14:48,JPallaviSinghR7,"Trust is the matter of fact. 
I trust the Government of India and mighty Indian Armed Forces.
Jai Hind 🇮🇳… https://t.co/1mhixmvtx9",India 
7914,1274329270458826754,2020-06-20,13:12:28,Pruthweeraj_PYP,"RT @Swami_Jagatdev: 🚩।राष्ट्र धर्म सर्वोपरि।🚩
GOI has decided to #BanChineseProducts!
Orders BSNL not to use #Chinese equipments in its upg…","Bhubaneshwar, India"
7915,1274327601499107328,2020-06-20,13:05:50,MODIJI_helpus,"RT @ToTheeePoint: Liar. Ur funders did not release any of our soldiers.

Infact we released 93000 of ur bhagodas during the 1971 war. 

#In…","Mumbai, India"
7916,1274326054165868544,2020-06-20,12:59:41,guardingindia,"Can Tibet be the solution for India’s border strategy? #TibetIsNotChina #IndiaWillPunishChina #Galwan 
Read More :… https://t.co/qxFNC9nWuL","Delhi, India"
7917,1274324604924788737,2020-06-20,12:53:56,laxman_xy,"hahhaha
Seems very very credible 🙏

And they are also very quiet😅
#IndiaWillPunishChina 
@republic @TimesNow… https://t.co/Uzj32jZX7w",India
7918,1274324009174265857,2020-06-20,12:51:34,laxman_xy,"General Patton style
I like it

🙏🙏🙏🙏
#indiachinastandoff 
#IndiaWillPunishChina  YES
#IndiaChinaBorder 
@laxman_xy https://t.co/qM1L8WTtIs",India
7919,1274323659218227200,2020-06-20,12:50:10,laxman_xy,"🙏
Must liberate up north
@laxman_xy  #indiachinastandoff 
#IndiaWillPunishChina https://t.co/KuVpMCPaQ7",India
7920,1274323573583171585,2020-06-20,12:49:50,viveksinghk,"RT @nixs_sharma: @le_xUanZHijun @majorgauravarya Boycott Begun baby
#IndiaWillPunishChina https://t.co/e0hZerHba4",India
7921,1274323497800683521,2020-06-20,12:49:32,Waseemahmedbya1,"RT @AbdulWahidSait: Strong response to China by BJP government.

Hakka noodles renamed as Deen dayal upadhyay seviyaan.!

#IndiaWillPunishC…","Hubli, India"
7922,1274323077988405251,2020-06-20,12:47:52,laxman_xy,"hahhaaa rascals
Must liberate up north
#indiachinastandoff 
#IndiaWillPunishChina https://t.co/eqjpLPbNsV",India
7923,1274321375763681280,2020-06-20,12:41:06,Mrityun21392915,"RT @Jasleen_Kaur11: Salutations to the courage of the #mother who shouldered her martyred young son, from where does India's mother power b…","Kolkata, India"
7924,1274320559661215744,2020-06-20,12:37:51,IndianMediaBook,MLA @ArshadRizwan &amp; Rajya Sabha MP #NaseerHussain Reacts to @narendramodi's Statement On #China: ‘No outsiders on I… https://t.co/Qo8jH5fdeF,India
7925,1274320034936979462,2020-06-20,12:35:46,vijalgope,"RT @vivek_mishra97: Sorry for upload this video, but #CKMKB_Forever 

Warning- 18+ Audio

#IndiaWillPunishChina #IndiaChinaFaceOff https://…",India
7926,1274319175867961344,2020-06-20,12:32:21,NidhiRohilla3,"Most Daring PM of India.
1- Surgical Strike in Pak
2- Airstrike in Pak
3- Ram Mandir
4- Art 370 revoked 
5- CAA NRC… https://t.co/tUvRECU61n","Patiala, India"
7927,1274312561714794497,2020-06-20,12:06:04,pranjalb,"RT @pranjalb: @globaltimesnews HK TIBET Freedom is COMING
CHINA'S Map is REDRAWING
Not much more WAITING

#BoycottChineseProducts
#Corona
#…",India
7928,1274307885468659712,2020-06-20,11:47:30,Kunal_Verma_pb,"RT @knowthenation: India has put a leash around the dragon through speedy construction of strategic infrastructure around the border areas,…","Punjab, India"
7929,1274304468226465794,2020-06-20,11:33:55,Isantanu10,"RT @knowthenation: India has put a leash around the dragon through speedy construction of strategic infrastructure around the border areas,…",India
7930,1274302486765957121,2020-06-20,11:26:02,MishraHrishank,"RT @always1jppal: #BharatUnitedAgainstChina #BoycottChina
#IndiaWillPunishChina Let's use #walletpower
Shame on @mygovindia you are Tik Tok…","Madhya Pradesh, India"
7931,1274301916080558083,2020-06-20,11:23:46,Mahimans,Battle of Renzang La “1962” when 120 brave Indian soldiers killed 1300 Chinese soldiers to saved Ladakh from Cheen.… https://t.co/0QfomUTzo0,"New Delhi, India"
7932,1274299506964656128,2020-06-20,11:14:12,sach29ind,"#NationWithArmyAndNamo

We are always with @adgpi .. bring back #pok and #AksaiChin 

#TibetIsNotChina… https://t.co/dZ3pr3KYj1","Bengaluru, India"
7933,1274293310883012613,2020-06-20,10:49:35,TorabMohammed,"RT @Mehtacasm: We shud Declare #anilAmbani As the #BrandAmbassador of #BoycottChina 🤣❤

#PMOfIndia #BoycottChineseProducts #BoycottMadeInCh…",India
7934,1274291490282336257,2020-06-20,10:42:21,chinna_943,I am proud to say that India can only tribute like this... None of country's pay tribute like this for braveheart a… https://t.co/NvYbbXy69B,"Hyderabad, India"
7935,1274289350725914624,2020-06-20,10:33:51,Anas_khan2106,"Deep condolences for the martyrs. I pray for their soul's RIP and family intrepidity.

I wish if we could do a surg… https://t.co/u8AnLiboHN","Phagwara, India"
7936,1274287079573254144,2020-06-20,10:24:49,paediatric_inc,"RT @MajorAkhill: This is the consequence of the statement of India's PM.

#IndiaWillPunishChina","Mumbai, India"
7937,1274284704947027968,2020-06-20,10:15:23,DeepakT14639642,"RT @A_ProudIndian_: Wow! What a true PATRIOT.
Infact, are you even a human?
Someone's there fighting for YOU, dying for YOU! That peice of…","Bengaluru, India"
7938,1274283849569071104,2020-06-20,10:11:59,NIKHIL24190,Belated Happy B'day @RahulGandhi #CongressInsultsArmy #CongressChiniByebye #CongressMuktBharat aise kon wish krta h… https://t.co/A8okcwabPR,"Hyderabad, India"
7939,1274283003942821890,2020-06-20,10:08:37,ShamsulQamarSP,"@zlj517 Dear @narendramodi ji, have you seen this official statement from Chinese spokesperson.?
#IndiaWillPunishChina #IndianArmy","Kanpur, India"
7940,1274282847994408960,2020-06-20,10:08:00,gkzhimomi,"RT @MajorAkhill: This is the consequence of the statement of India's PM.

#IndiaWillPunishChina","Dimapur, India"
7941,1274281926111576064,2020-06-20,10:04:20,Shalini26020999,"RT @YatharthaBansal: At least now wake up Fellow Indians!

#BoycottChineseProducts &amp; Services, and Use Alternative Products which are Non-C…","Meerut, India"
7942,1274281634859106304,2020-06-20,10:03:11,monikao315,"RT @N4Vzrokz: #NationWithArmyAndNamo 
#IndiaWillPunishChina with where it hurts the most,power n money!
Our #boycottchinaproducts Is a star…","Uttar Pradesh, India"
7943,1274280891536117761,2020-06-20,10:00:14,AniThak00774496,"RT @AK52979491: #IndianArmy #Metooindia #HappyBirthdayKajal #IndiaWillPunishChina
Army-man martyred. Wife recieved all 55 Lakhs from Govt &amp;…","Hapur, India"
7944,1274280339863515141,2020-06-20,09:58:02,Archna16847943,RT @kingmanu1980: @prachyam7 @Chhijinping @Aabhas24 @NileshOak @desimojito @seriousfunnyguy @coolfunnytshirt @theskindoctor13 @ajeetbharti…,India
7945,1274278614092021760,2020-06-20,09:51:11,haryyaanvi,"RT @MajorAkhill: This is the consequence of the statement of India's PM.

#IndiaWillPunishChina","Haryana, India"
7946,1274276758749974528,2020-06-20,09:43:48,pranjalb,"@globaltimesnews HK TIBET Freedom is COMING
CHINA'S Map is REDRAWING
Not much more WAITING

#BoycottChineseProducts… https://t.co/XrYFXxjC0e",India
7947,1274275386063388673,2020-06-20,09:38:21,MajorAkhill,"This is the consequence of the statement of India's PM.

#IndiaWillPunishChina https://t.co/XPvhqxg9PJ",India
7948,1274274946886201350,2020-06-20,09:36:36,naidu_rajgopal,"RT @Muralik79739498: China should vacate Tibet. Anyone can claim anything, we can claim whole China is ours. You should respect LAC and bla…","Maharashtra, India"
7949,1274272980957159426,2020-06-20,09:28:48,corpliazon,"RT @IamDharmenderN: India's Boeing AH-64 apache helicopters &amp; fighter jets seen in the sky of Leh, Ladakh.
Soon its going to be payback tim…","New Delhi, India "
7950,1274269557373337600,2020-06-20,09:15:11,ankitsehra7,"Dear @PMOIndia , one of my known just got machines of making masks from china only.
Businesses likes china products… https://t.co/55laR40CZo","New Delhi, India"
7951,1274269204397449216,2020-06-20,09:13:47,Khemchandjoya,"RT @SriSubodhKmr: Tributes being paid to Naib Subedar Satnam Singh, who was killed in action in #GalwanValley in eastern #Ladakh on Monday.…","Jodhpur, India"
7952,1274268626812575744,2020-06-20,09:11:30,thoufiqbeig313,"RT @AbdulWahidSait: Strong response to China by BJP government.

Hakka noodles renamed as Deen dayal upadhyay seviyaan.!

#IndiaWillPunishC…","Bengaluru South, India"
7953,1274266157646639104,2020-06-20,09:01:41,nagaramit86,"Kailash mansarovar was ours and will always be ours. We will snatch it back soon.
#IndiaChinaFaceOff… https://t.co/rra5zPXWYQ","Indore, India"
7954,1274265654829346816,2020-06-20,08:59:41,DagaAshutosh,"@AnujKabra13 @RaghunandanNog1 @ajaishukla @IAF_MCC Yes, he WAS at the border. Respect. But that doesn’t give him ri… https://t.co/t1JMAZvILP","Pune, India"
7955,1274264758070345728,2020-06-20,08:56:07,ChaukidarPriti,"RT @sonamrigzin1: Million salute,  #HindiCheeniByeBye #IndiaWillPunishChina","Mumbai, India"
7956,1274264017213763586,2020-06-20,08:53:11,SHOOTERBAJAJ,#BoycottChineseProducts #boycottmadeinPRC #IndiaWillPunishChina #IndiaDrawsTheLine #IndiaStandWithArmyAndModi… https://t.co/wXGJUZS1xb,India
7957,1274263983277522944,2020-06-20,08:53:02,vineetnagar777,"RT @satender_awana: Double Attack
#BoycottChina #GalwanValleyFaceOff #China #chinaindiaborder #Chinese #ChinaMustPay #IndiaWillPunishChina…","Greater Noida, India"
7958,1274263960607510530,2020-06-20,08:52:57,mohana5121966,"RT @ToTheeePoint: Liar. Ur funders did not release any of our soldiers.

Infact we released 93000 of ur bhagodas during the 1971 war. 

#In…","Coimbatore,India"
7959,1274263390567817216,2020-06-20,08:50:41,deep_1509,"RT @nehamehta0508: We salute the bravery of 20 indian soldiers who have lost their lives at Galwan valley in Ladakh.
These martyrs have sac…",India
7960,1274261684547317760,2020-06-20,08:43:54,GauravD92648763,"RT @ManojKureel7: A Lizard Dreaming to be a Dragon
#Globaltimeschina #BoycottChina #GalwanValleyFaceOff #China #chinaindiaborder #Chinese #…","Haryana, India"
7961,1274261265129472001,2020-06-20,08:42:14,Devishanker15,"RT @ToTheeePoint: Liar. Ur funders did not release any of our soldiers.

Infact we released 93000 of ur bhagodas during the 1971 war. 

#In…","Bengaluru, India"
7962,1274261019091591168,2020-06-20,08:41:16,sssushovit,"RT @TimesNow: They stood up to China, countered dragon's deceit &amp; laid down lives for India. Martyrs kin honour the 'sacrifice'. 

TIMES NO…","Patna, India"
7963,1274259172398268425,2020-06-20,08:33:55,imhawk,If at all #War broke out in between #India &amp; #China India should aim for #Tibet Independence #TibetIsNotChina… https://t.co/Fr8X1jxMZF,India
7964,1274259044019011584,2020-06-20,08:33:25,AmitkaushalRSS,"We Bhartiya Respect Our soldiers not like China.

।।जय माँ भारती।।

#JaiHind #IndianArmy #IndiaChinaBorder… https://t.co/JzwPI1wVdA","Hapur / New Delhi, India "
7965,1274253779030827008,2020-06-20,08:12:30,Jithin_leo,"RT @knowthenation: India has put a leash around the dragon through speedy construction of strategic infrastructure around the border areas,…","Kerala, India"
7966,1274247726729814016,2020-06-20,07:48:27,ankurgargdel,"RT @ManojKureel7: Double Attack
#BoycottChina #GalwanValleyFaceOff #China #chinaindiaborder #Chinese #ChinaMustPay #IndiaWillPunishChina #I…","Noida, India"
7967,1274244347957895169,2020-06-20,07:35:01,Vidya_Yadav3397,"RT @ashokepandit: There are many snakes like Zakir Hussain in the Congress Party. 
This councillor should be arrested &amp; put behind the bars…","Chandigarh, India"
7968,1274241406890991617,2020-06-20,07:23:20,ManishM40606731,"RT @AK52979491: #IndianArmy #Metooindia #HappyBirthdayKajal #IndiaWillPunishChina
Army-man martyred. Wife recieved all 55 Lakhs from Govt &amp;…","New Delhi, India"
7969,1274239282127888384,2020-06-20,07:14:53,devilsownlawyer,"@RahulGandhi Honestly, the people of India are confused whether China is the bigger enemy or whether @RahulGandhi i… https://t.co/qn6Lr3HMfv",India
7970,1274238866820489216,2020-06-20,07:13:14,Mili_B_Das,"RT @IamDharmenderN: India's Boeing AH-64 apache helicopters &amp; fighter jets seen in the sky of Leh, Ladakh.
Soon its going to be payback tim…",India
7971,1274238309678497792,2020-06-20,07:11:01,KpsPahra,RT @brinderdhillon: Someone who will always be a soldier first and politician later. @capt_amarinder ji at his patriotic best and here is a…,"Gurdaspur,Punjab,India"
7972,1274238134151032832,2020-06-20,07:10:20,Anjoria,"RT @ManojKureel7: A Lizard Dreaming to be a Dragon
#Globaltimeschina #BoycottChina #GalwanValleyFaceOff #China #chinaindiaborder #Chinese #…","Ballia, UP, India"
7973,1274237327867437056,2020-06-20,07:07:07,GauravSinghVat1,"RT @ashokepandit: There are many snakes like Zakir Hussain in the Congress Party. 
This councillor should be arrested &amp; put behind the bars…","Uttar Pradesh, India"
7974,1274237192903077890,2020-06-20,07:06:35,MummaMayaa,"RT @ZhangZiyiLi: Thank you India.
India - Taiwan Holi 2020 🇹🇼🇮🇳
Boycott Chinese. buy Taiwanese and Indian. 
#Taiwan #India 
#IndoChinaFaceo…",India
7975,1274236215370190849,2020-06-20,07:02:42,JajuKanupriya,"RT @knowthenation: India has put a leash around the dragon through speedy construction of strategic infrastructure around the border areas,…","New Delhi, India"
7976,1274234103735316481,2020-06-20,06:54:19,guitarmalvankar,"RT @ZhangZiyiLi: Thank you India.
India - Taiwan Holi 2020 🇹🇼🇮🇳
Boycott Chinese. buy Taiwanese and Indian. 
#Taiwan #India 
#IndoChinaFaceo…",India
7977,1274233168317411328,2020-06-20,06:50:36,VB_Subrahmanyam,"RT @RajiIndustani: Relied on Diplomacy &amp; Talks 
Neglected Armed Forces 
Imagine there we no woolen clothing wen forces were pushed into the…",India
7978,1274232147335774211,2020-06-20,06:46:32,hitesh_thakkar3,"Kahan kahan aakar baitha hai China, kidhar usne kaam shuru kia hai, etc n so on. Unki gatividhi par nazar rakhe str… https://t.co/Z5LzsJd6ij","Mumbai, India"
7979,1274232000250023936,2020-06-20,06:45:57,ssingapuri,"RT @Muralik79739498: China should vacate Tibet. Anyone can claim anything, we can claim whole China is ours. You should respect LAC and bla…","Mumbai, India"
7980,1274231105802002433,2020-06-20,06:42:24,Alphha9,"RT @Muralik79739498: China should vacate Tibet. Anyone can claim anything, we can claim whole China is ours. You should respect LAC and bla…","New Delhi, India"
7981,1274230958451900416,2020-06-20,06:41:49,Priyans25198009,"RT @Priyans25198009: #IndianArmy #IndiaWillPunishChina #India #IndiaChinaFaceOff 
🇮🇳..Tribute To Indian Army.. The Braves who are fighting…","Kotdwara, India"
7982,1274229733098582016,2020-06-20,06:36:57,hitesh_thakkar3,"@TimesNow The way Chinese have attacked on on #IndianArmy cannot be left, need to punish hard, though they've not d… https://t.co/0vdyhSyliW","Mumbai, India"
7983,1274229456589041664,2020-06-20,06:35:51,tigerboyshubh,"Well said @rjraunac sir 

#BoycottChina
#BoycottChineseApp #BoycottChineseProduct 
#IndiaWillPunishChina… https://t.co/haYmAzZ1zA","Pilbhit, India"
7984,1274228912344535040,2020-06-20,06:33:41,ItsRitesh03,"RT @A_ProudIndian_: Wow! What a true PATRIOT.
Infact, are you even a human?
Someone's there fighting for YOU, dying for YOU! That peice of…",Jumritalaya India
7985,1274228080681218048,2020-06-20,06:30:23,genius1967,"RT @ManojKureel7: Double Attack
#BoycottChina #GalwanValleyFaceOff #China #chinaindiaborder #Chinese #ChinaMustPay #IndiaWillPunishChina #I…","Bareilly, India"
7986,1274228075723501570,2020-06-20,06:30:21,Chilly__Paneer,"RT @Muralik79739498: China should vacate Tibet. Anyone can claim anything, we can claim whole China is ours. You should respect LAC and bla…","Bhubaneshwar, India"
7987,1274227934509756416,2020-06-20,06:29:48,A_ProudIndian_,"RT @A_ProudIndian_: Wow! What a true PATRIOT.
Infact, are you even a human?
Someone's there fighting for YOU, dying for YOU! That peice of…",India
7988,1274227747657707521,2020-06-20,06:29:03,v_rajpurohit__,"RT @SriSubodhKmr: Tributes being paid to Naib Subedar Satnam Singh, who was killed in action in #GalwanValley in eastern #Ladakh on Monday.…","Sanchor, India"
7989,1274227250968195073,2020-06-20,06:27:05,ashoksareenbjp,RT @narendrkumar79: Some history lesson to Rahul Gandhi. China's occupation of India's territories. #ChinaIndiaFaceoff #BharatVsChina #Boyc…,"Jalandhar, India"
7990,1274225902407217152,2020-06-20,06:21:43,anilaropalli,"RT @Muralik79739498: China should vacate Tibet. Anyone can claim anything, we can claim whole China is ours. You should respect LAC and bla…",India
7991,1274225071658201090,2020-06-20,06:18:25,Vishwapad,This Chinese stooge @RahulGandhi was spotted in India please kick him out #IndianArmy #BoycottChina… https://t.co/R4Q7hnCPUk,"Chennai, India"
7992,1274224151926935553,2020-06-20,06:14:46,Anaamikalal,"RT @swapnil_karma: @Anaamikalal From Core of Our heart. #IndiaWillPunishChina #BoycottChineseProducts #BoycottChina

 @ChouhanShivraj Mama…",India
7993,1274223103418068992,2020-06-20,06:10:36,bharat_vardhan,"RT @Muralik79739498: China should vacate Tibet. Anyone can claim anything, we can claim whole China is ours. You should respect LAC and bla…","Mumbai, India"
7994,1274222717311442944,2020-06-20,06:09:04,artistraj17,"Amazon fooling indians by showing CHINESE/FOREIGN phones in search (made in india) 

@amazon @amazonIN @AmazonHelp… https://t.co/VJnhNfyi9C","Navi Mumbai, India"
7995,1274222599677992961,2020-06-20,06:08:36,rajshreenitu,"RT @A_ProudIndian_: Wow! What a true PATRIOT.
Infact, are you even a human?
Someone's there fighting for YOU, dying for YOU! That peice of…","Cuttack, India"
7996,1274221956309463045,2020-06-20,06:06:02,artistraj17,"@amazon  fooling indians by showing CHINESE/foreign phones in search (made in india) 

@AmazonHelp @amazonIN… https://t.co/e8bW1apz1n","Navi Mumbai, India"
7997,1274220514446323714,2020-06-20,06:00:19,varunrkothari,"RT @RajiIndustani: Relied on Diplomacy &amp; Talks 
Neglected Armed Forces 
Imagine there we no woolen clothing wen forces were pushed into the…",India
7998,1274218463943368710,2020-06-20,05:52:10,Ruuuuu__18,"""Nobody has intruded into our border, neither is anybody there now, nor have our posts been captured,""  
Modi ji ?… https://t.co/SnLtrhyK8e","Himachal Pradesh, India"
7999,1274218100590702592,2020-06-20,05:50:43,RDhaloria,"We salute Indian Army
#JaiHind 🇮🇳

@JustLearners

#IndianArmyZindabad #IndianArmy #ModiBetrayedArmy… https://t.co/j80F4cZNxj","Delhi, India"
8000,1274217006691041281,2020-06-20,05:46:22,ShandilyaAjit19,"RT @IamDharmenderN: India's Boeing AH-64 apache helicopters &amp; fighter jets seen in the sky of Leh, Ladakh.
Soon its going to be payback tim…","Mokameh, India"
8001,1274216193436446720,2020-06-20,05:43:08,kishanv406,"RT @ashokepandit: There are many snakes like Zakir Hussain in the Congress Party. 
This councillor should be arrested &amp; put behind the bars…",India
8002,1274214936369983489,2020-06-20,05:38:09,Anushka12471078,"RT @A_ProudIndian_: Wow! What a true PATRIOT.
Infact, are you even a human?
Someone's there fighting for YOU, dying for YOU! That peice of…","Ghaziabad, India"
8003,1274214418977632256,2020-06-20,05:36:05,gorgeousrashmi,"RT @A_ProudIndian_: Wow! What a true PATRIOT.
Infact, are you even a human?
Someone's there fighting for YOU, dying for YOU! That peice of…",India
8004,1274213415506997249,2020-06-20,05:32:06,iamchalasani,"RT @Muralik79739498: China should vacate Tibet. Anyone can claim anything, we can claim whole China is ours. You should respect LAC and bla…","Mumbai, India"
8005,1274213165908193281,2020-06-20,05:31:07,pdkamath,"RT @Muralik79739498: China should vacate Tibet. Anyone can claim anything, we can claim whole China is ours. You should respect LAC and bla…","Bengaluru, India"
8006,1274212720556994560,2020-06-20,05:29:20,YThalkari,"@rjraunac Nice lines to describe China Chor🤣🤣
We have to support Indian Army by boycotting China!!
Indians won't tr… https://t.co/WJsAPFRWAc",India
8007,1274212457095954432,2020-06-20,05:28:18,Jb21bh,"RT @Muralik79739498: China should vacate Tibet. Anyone can claim anything, we can claim whole China is ours. You should respect LAC and bla…",India
8008,1274211613143232513,2020-06-20,05:24:56,TheLostGhostAV,Surrender Modi of (BJP) Beijing Jinping Party has agreed to bow down in front of China. This is insult of valour an… https://t.co/Ynz1abAIRo,"Rohtak, India"
8009,1274211308561285122,2020-06-20,05:23:44,samarsanatan,"RT @Muralik79739498: China should vacate Tibet. Anyone can claim anything, we can claim whole China is ours. You should respect LAC and bla…","Bharatpur, India"
8010,1274210993854222336,2020-06-20,05:22:29,morphineworld,"After 88% #Australians , now 87% #Indians ready to #BoycottChineseProducts says survey. #Galwan… https://t.co/Ryvu26caxt",India
8011,1274210826514083840,2020-06-20,05:21:49,SumanManna_,"@KailashOnline #IStandWithIndianArmy 
#IndiaWillPunishChina 

Shame on @RahulGandhi","West Bengal, India"
8012,1274208973751611393,2020-06-20,05:14:27,justKCD,"@deepadoc Yahan ka bacha bhi #China ka #ChillyChicken🐔🍽️ banakar khaa jaega..
Darr 🇨🇳 se 😂😂
It's just a matter of t… https://t.co/5lU0iXaWKQ",India
8013,1274208780666859520,2020-06-20,05:13:41,gj_mynation,"RT @AK52979491: #IndianArmy #Metooindia #HappyBirthdayKajal #IndiaWillPunishChina
Army-man martyred. Wife recieved all 55 Lakhs from Govt &amp;…",India
8014,1274208386985283584,2020-06-20,05:12:07,NegiRitesh,"RT @A_ProudIndian_: Wow! What a true PATRIOT.
Infact, are you even a human?
Someone's there fighting for YOU, dying for YOU! That peice of…",India
8015,1274207417325113346,2020-06-20,05:08:16,A_ProudIndian_,"Wow! What a true PATRIOT.
Infact, are you even a human?
Someone's there fighting for YOU, dying for YOU! That peice… https://t.co/Q9RNKqkfZn",India
8016,1274207286018240512,2020-06-20,05:07:45,arvindkkalyan,"RT @Muralik79739498: China should vacate Tibet. Anyone can claim anything, we can claim whole China is ours. You should respect LAC and bla…","Madras, TN , India"
8017,1274206791933603840,2020-06-20,05:05:47,ind_rajat92,"RT @Muralik79739498: China should vacate Tibet. Anyone can claim anything, we can claim whole China is ours. You should respect LAC and bla…","Dehradun, India"
8018,1274206504220942337,2020-06-20,05:04:38,JPulasaria,"RT @Muralik79739498: China should vacate Tibet. Anyone can claim anything, we can claim whole China is ours. You should respect LAC and bla…",India
8019,1274206430216589312,2020-06-20,05:04:21,priyankakushwah,RT @rahultyagihacks: The biggest cyber security threat☣️ India🇮🇳 will face is from smartphones📱 which we are using made by Chinese🇨🇳 compan…,"Madhya Pradesh, India"
8020,1274205803516293124,2020-06-20,05:01:51,drsbmantribjp,"RT @IamDharmenderN: India's Boeing AH-64 apache helicopters &amp; fighter jets seen in the sky of Leh, Ladakh.
Soon its going to be payback tim…","Mumbai, Nagaur, Jalna India"
8021,1274204931080310784,2020-06-20,04:58:23,NaveenK83101785,"RT @PRAVEEN83855602: Pls  share and RT this As FarAsPossible
Install  #adobescanner Uninstall #camscanner.
#BhartiyaApnaeChineseBhagae 
#Hi…","Jharkhand,Delhi, India🇮🇳"
8022,1274204558902751232,2020-06-20,04:56:55,arijitdas2603,"People unhappy with govt's response to china think it's a mohalla fight &amp; are carrying a ""bhai ka badla lenge""/hock… https://t.co/xWqHlIiiWC","Ahmadabad City, India"
8023,1274204545548075008,2020-06-20,04:56:51,AmitSri16,"This tweet shows that this stupid man has taken pledge to prove his low IQ all the time;
Mr RaGa you haven't asked… https://t.co/WyxYkYH9Tf","Kolkata, India"
8024,1274204500752908290,2020-06-20,04:56:41,AmitSri16,"@RahulGandhi This tweet shows that this stupid man has taken pledge to prove his low IQ all the time;
Mr RaGa you h… https://t.co/XWQ0TajJlA","Kolkata, India"
8025,1274202467820097537,2020-06-20,04:48:36,swapnil_karma,"@Anaamikalal From Core of Our heart. #IndiaWillPunishChina #BoycottChineseProducts #BoycottChina

 @ChouhanShivraj… https://t.co/ltzGMatWF2","India , Indore , Sendhwa"
8026,1274202451327893504,2020-06-20,04:48:32,avadh00t,"Welcome to India.
#boycottbollywood #IndiaWillPunishChina https://t.co/ga1h7rIUih","Mumbai, India"
8027,1274202168753414144,2020-06-20,04:47:25,Sahilpr86920195,"Hong Cong stand with india there is no more Hindi cheeni bhai bhai 
#IndiaWillPunishChina https://t.co/IkptmWuenx","Auraiya, India"
8028,1274199934221221892,2020-06-20,04:38:32,JAINAMITSRE,@adgpi sir we common civilians are with indian army in any critical situation we are ready to move towards our bord… https://t.co/uC6OG1F4YY,india
8029,1274199170660753408,2020-06-20,04:35:30,AmanShri8962,"If China claims Galwan is theirs, we must claim China is ours. 
.
Give it back to them like a tight slap on their f… https://t.co/mHPbbrE46J","Jabalpur, India"
8030,1274199014427123714,2020-06-20,04:34:53,harjeetgill34,"RT @TimesNow: Not even a single word has come out yet from the Opposition against the Chinese: @Shehzad_Ind, Lawyer tells Navika Kumar on @…","New Delhi, India"
8031,1274198251076325377,2020-06-20,04:31:51,neelimalko,RT @TheTrueIndian01: @AbhishBanerj This Ex Army officer is none but Congress Darbari and bootlicker of 10JP @ajaishukla. He is hanging arou…,India
8032,1274198154829692928,2020-06-20,04:31:28,ianandrahul,"@RahulGandhi Politics on the death of our brave soldiers that’s very bad, if no one intrudes in anyone post or land… https://t.co/6CMtWmBbOG",patna india
8033,1274195423456948225,2020-06-20,04:20:37,guardingindia,The Indian Air Force is determined to deliver and will never let the sacrifice of the braves of GalwanValley go in… https://t.co/QYVc5EOUdw,"Delhi, India"
8034,1274193615028252675,2020-06-20,04:13:25,drpandeyanil,"RT @ManojKureel7: A Lizard Dreaming to be a Dragon
#Globaltimeschina #BoycottChina #GalwanValleyFaceOff #China #chinaindiaborder #Chinese #…",allahabad india
8035,1274193579024375808,2020-06-20,04:13:17,Priyans25198009,"#IndianArmy #IndiaWillPunishChina #India #IndiaChinaFaceOff 
🇮🇳..Tribute To Indian Army.. The Braves who are fighti… https://t.co/jEJIB8Gyrn","Kotdwara, India"
8036,1274193251491147776,2020-06-20,04:11:59,RiseOfDharma,"இந்த அவமானம் நமக்கு தேவையா???

Uninstall TikTok and buy a better phone next time. 
#IndiaWillPunishChina https://t.co/d8OK0f78ES","Tamil Nadu, India"
8037,1274192829120561152,2020-06-20,04:10:18,rajinderrss,RT @narendrkumar79: Some history lesson to Rahul Gandhi. China's occupation of India's territories. #ChinaIndiaFaceoff #BharatVsChina #Boyc…,"Patiala, India"
8038,1274192599335616514,2020-06-20,04:09:23,PASChildAbuse,"RT @AK52979491: #IndianArmy #Metooindia #HappyBirthdayKajal #IndiaWillPunishChina
Army-man martyred. Wife recieved all 55 Lakhs from Govt &amp;…",India
